review_keyword_id,sview_cd,keyword_cd
2137,532,5
2138,532,8
2139,532,10
2140,532,7
2141,533,8
2142,533,10
2143,533,3
2144,533,6
2145,533,9
2146,534,3
2147,534,9
2148,534,8
2149,535,9
2150,535,1
2151,535,10
2152,536,1
2153,536,10
2154,536,7
2155,537,4
2156,537,2
2157,537,3
2158,538,4
2159,538,9
2160,538,8
2161,539,1
2162,539,8
2163,539,9
2164,539,10
2165,540,9
2166,540,10
2167,540,7
2168,541,1
2169,541,9
2170,541,5
2171,542,5
2172,542,1
2173,542,7
2174,542,8
2175,542,2
2176,543,2
2177,543,9
2178,543,3
2179,544,4
2180,544,9
2181,544,5
2182,545,5
2183,545,7
2184,545,2
2185,545,3
2186,546,8
2187,546,4
2188,546,9
2189,546,3
2190,547,2
2191,547,1
2192,547,10
2193,547,4
2194,547,7
2195,548,9
2196,548,8
2197,548,1
2198,548,6
2199,549,3
2200,549,2
2201,549,8
2202,550,6
2203,550,2
2204,550,1
2205,550,9
2206,551,10
2207,551,8
2208,551,5
2209,552,2
2210,552,5
2211,552,1
2212,553,6
2213,553,1
2214,553,4
2215,554,3
2216,554,7
2217,554,2
2218,554,10
2219,554,8
2220,555,4
2221,555,7
2222,555,6
2223,555,10
2224,555,8
2225,556,2
2226,556,9
2227,556,6
2228,557,2
2229,557,7
2230,557,4
2231,558,6
2232,558,7
2233,558,10
2234,559,5
2235,559,8
2236,559,9
2237,560,6
2238,560,9
2239,560,7
2240,561,3
2241,561,7
2242,561,2
2243,561,9
2244,562,5
2245,562,4
2246,562,2
2247,562,1
2248,562,3
2249,563,7
2250,563,3
2251,563,10
2252,564,6
2253,564,2
2254,564,9
2255,564,1
2256,565,8
2257,565,6
2258,565,5
2259,565,1
2260,566,2
2261,566,3
2262,566,7
2263,567,9
2264,567,10
2265,567,7
2266,567,1
2267,568,2
2268,568,6
2269,568,10
2270,569,10
2271,569,6
2272,569,7
2273,569,1
2274,569,3
2275,570,7
2276,570,2
2277,570,4
2278,570,5
2279,571,3
2280,571,7
2281,571,10
2282,571,2
2283,571,8
2284,572,5
2285,572,8
2286,572,3
2287,572,1
2288,573,7
2289,573,5
2290,573,10
2291,574,8
2292,574,2
2293,574,6
2294,574,3
2295,575,8
2296,575,4
2297,575,10
2298,576,3
2299,576,5
2300,576,1
2301,577,6
2302,577,7
2303,577,10
2304,577,4
2305,578,7
2306,578,3
2307,578,5
2308,578,9
2309,579,4
2310,579,8
2311,579,6
2312,579,2
2313,579,10
2314,580,5
2315,580,8
2316,580,4
2317,580,3
2318,581,5
2319,581,7
2320,581,6
2321,581,1
2322,582,4
2323,582,9
2324,582,3
2325,582,6
2326,582,5
2327,583,8
2328,583,4
2329,583,10
2330,584,2
2331,584,7
2332,584,8
2333,584,10
2334,585,5
2335,585,4
2336,585,10
2337,585,6
2338,585,2
2339,586,7
2340,586,10
2341,586,2
2342,586,4
2343,586,5
2344,587,10
2345,587,7
2346,587,9
2347,587,5
2348,588,6
2349,588,9
2350,588,2
2351,589,4
2352,589,6
2353,589,3
2354,590,10
2355,590,1
2356,590,7
2357,590,8
2358,590,3
2359,591,2
2360,591,1
2361,591,10
2362,591,3
2363,592,9
2364,592,10
2365,592,4
2366,593,6
2367,593,7
2368,593,8
2369,593,9
2370,594,10
2371,594,9
2372,594,3
2373,594,8
2374,594,1
2375,595,2
2376,595,5
2377,595,7
2378,595,1
2379,596,3
2380,596,6
2381,596,5
2382,597,8
2383,597,4
2384,597,10
2385,597,3
2386,598,2
2387,598,8
2388,598,9
2389,598,3
2390,599,5
2391,599,1
2392,599,2
2393,600,6
2394,600,2
2395,600,3
2396,601,4
2397,601,9
2398,601,3
2399,601,5
2400,601,2
2401,602,9
2402,602,7
2403,602,8
2404,602,2
2405,603,3
2406,603,10
2407,603,7
2408,603,4
2409,604,10
2410,604,4
2411,604,8
2412,605,7
2413,605,10
2414,605,1
2415,605,6
2416,605,2
2417,606,5
2418,606,2
2419,606,9
2420,607,3
2421,607,6
2422,607,9
2423,607,2
2424,607,4
2425,608,5
2426,608,8
2427,608,6
2428,609,7
2429,609,10
2430,609,2
2431,609,3
2432,609,9
2433,610,10
2434,610,3
2435,610,5
2436,610,8
2437,611,2
2438,611,3
2439,611,6
2440,611,1
2441,611,10
2442,612,2
2443,612,3
2444,612,6
2445,612,8
2446,613,9
2447,613,7
2448,613,10
2449,614,3
2450,614,7
2451,614,9
2452,614,2
2453,614,4
2454,615,9
2455,615,3
2456,615,10
2457,615,4
2458,615,8
2459,616,3
2460,616,6
2461,616,8
2462,617,1
2463,617,6
2464,617,10
2465,617,4
2466,617,2
2467,618,7
2468,618,9
2469,618,8
2470,619,8
2471,619,7
2472,619,10
2473,619,4
2474,620,2
2475,620,1
2476,620,4
2477,621,1
2478,621,5
2479,621,4
2480,621,9
2481,622,3
2482,622,8
2483,622,9
2484,622,5
2485,623,2
2486,623,10
2487,623,5
2488,623,7
2489,623,8
2490,624,9
2491,624,1
2492,624,8
2493,624,5
2494,625,7
2495,625,2
2496,625,4
2497,626,1
2498,626,8
2499,626,5
2500,626,3
2501,627,8
2502,627,2
2503,627,4
2504,628,10
2505,628,6
2506,628,7
2507,629,10
2508,629,3
2509,629,4
2510,630,1
2511,630,6
2512,630,5
2513,631,9
2514,631,3
2515,631,6
2516,631,8
2517,631,10
2518,632,10
2519,632,5
2520,632,2
2521,632,8
2522,633,1
2523,633,5
2524,633,3
2525,633,6
2526,634,4
2527,634,3
2528,634,6
2529,635,7
2530,635,8
2531,635,3
2532,636,5
2533,636,7
2534,636,9
2535,636,4
2536,636,1
2537,637,2
2538,637,7
2539,637,5
2540,637,6
2541,637,3
2542,638,8
2543,638,6
2544,638,1
2545,638,7
2546,639,2
2547,639,8
2548,639,6
2549,639,7
2550,639,1
2551,640,7
2552,640,4
2553,640,10
2554,640,8
2555,640,2
2556,641,5
2557,641,6
2558,641,10
2559,641,3
2560,642,10
2561,642,3
2562,642,8
2563,642,7
2564,642,9
2565,643,1
2566,643,10
2567,643,2
2568,643,6
2569,643,4
2570,644,2
2571,644,3
2572,644,8
2573,645,1
2574,645,7
2575,645,4
2576,645,6
2577,646,5
2578,646,3
2579,646,10
2580,647,6
2581,647,5
2582,647,2
2583,648,3
2584,648,1
2585,648,7
2586,648,6
2587,649,4
2588,649,7
2589,649,2
2590,649,6
2591,650,1
2592,650,4
2593,650,8
2594,651,3
2595,651,4
2596,651,8
2597,652,1
2598,652,6
2599,652,2
2600,653,3
2601,653,8
2602,653,2
2603,653,9
2604,654,2
2605,654,10
2606,654,9
2607,654,3
2608,655,5
2609,655,3
2610,655,7
2611,655,8
2612,656,3
2613,656,2
2614,656,1
2615,657,3
2616,657,8
2617,657,6
2618,657,9
2619,657,2
2620,658,3
2621,658,7
2622,658,8
2623,658,9
2624,658,2
2625,659,2
2626,659,3
2627,659,10
2628,660,7
2629,660,6
2630,660,10
2631,660,3
2632,660,2
2633,661,5
2634,661,2
2635,661,4
2636,662,10
2637,662,5
2638,662,1
2639,662,7
2640,662,6
2641,663,4
2642,663,9
2643,663,10
2644,663,6
2645,664,5
2646,664,1
2647,664,4
2648,664,8
2649,665,2
2650,665,4
2651,665,8
2652,665,6
2653,666,2
2654,666,9
2655,666,1
2656,666,3
2657,666,7
2658,667,7
2659,667,10
2660,667,6
2661,668,3
2662,668,8
2663,668,2
2664,668,1
2665,668,5
2666,669,1
2667,669,5
2668,669,4
2669,670,1
2670,670,7
2671,670,5
2672,671,9
2673,671,7
2674,671,10
2675,671,6
2676,671,4
2677,672,9
2678,672,10
2679,672,3
2680,673,2
2681,673,5
2682,673,10
2683,673,9
2684,674,3
2685,674,9
2686,674,6
2687,675,10
2688,675,2
2689,675,5
2690,675,6
2691,676,4
2692,676,1
2693,676,10
2694,676,9
2695,677,2
2696,677,8
2697,677,1
2698,677,3
2699,678,3
2700,678,2
2701,678,1
2702,678,6
2703,678,9
2704,679,1
2705,679,3
2706,679,8
2707,679,9
2708,679,5
2709,680,5
2710,680,3
2711,680,6
2712,680,2
2713,680,8
2714,681,2
2715,681,1
2716,681,6
2717,681,7
2718,682,5
2719,682,9
2720,682,2
2721,682,3
2722,683,10
2723,683,2
2724,683,8
2725,683,4
2726,683,5
2727,684,1
2728,684,8
2729,684,3
2730,684,9
2731,685,5
2732,685,2
2733,685,9
2734,686,9
2735,686,1
2736,686,10
2737,687,4
2738,687,1
2739,687,8
2740,688,7
2741,688,3
2742,688,9
2743,688,10
2744,689,9
2745,689,7
2746,689,4
2747,690,4
2748,690,7
2749,690,6
2750,690,3
2751,691,10
2752,691,6
2753,691,2
2754,692,1
2755,692,3
2756,692,4
2757,692,7
2758,692,5
2759,693,7
2760,693,2
2761,693,8
2762,694,5
2763,694,6
2764,694,2
2765,694,10
2766,695,1
2767,695,6
2768,695,4
2769,695,3
2770,696,5
2771,696,4
2772,696,8
2773,696,3
2774,696,10
2775,697,4
2776,697,9
2777,697,10
2778,697,2
2779,698,7
2780,698,1
2781,698,4
2782,699,6
2783,699,1
2784,699,10
2785,699,9
2786,699,8
2787,700,5
2788,700,2
2789,700,4
2790,700,10
2791,701,7
2792,701,8
2793,701,1
2794,702,5
2795,702,2
2796,702,1
2797,703,9
2798,703,7
2799,703,6
2800,704,2
2801,704,10
2802,704,3
2803,704,6
2804,705,2
2805,705,1
2806,705,7
2807,705,6
2808,706,4
2809,706,5
2810,706,9
2811,707,7
2812,707,6
2813,707,9
2814,707,4
2815,708,4
2816,708,2
2817,708,10
2818,708,9
2819,709,2
2820,709,3
2821,709,10
2822,709,8
2823,709,4
2824,710,6
2825,710,7
2826,710,2
2827,710,5
2828,711,4
2829,711,8
2830,711,5
2831,711,10
2832,712,2
2833,712,10
2834,712,3
2835,712,7
2836,713,5
2837,713,1
2838,713,4
2839,713,7
2840,713,3
2841,714,2
2842,714,4
2843,714,6
2844,715,9
2845,715,1
2846,715,5
2847,715,3
2848,716,1
2849,716,7
2850,716,8
2851,717,9
2852,717,4
2853,717,2
2854,717,10
2855,717,1
2856,718,2
2857,718,1
2858,718,9
2859,719,3
2860,719,4
2861,719,7
2862,720,2
2863,720,5
2864,720,10
2865,720,1
2866,721,4
2867,721,8
2868,721,3
2869,722,6
2870,722,2
2871,722,1
2872,723,1
2873,723,3
2874,723,7
2875,723,8
2876,724,7
2877,724,8
2878,724,1
2879,724,4
2880,724,6
2881,725,3
2882,725,6
2883,725,4
2884,725,2
2885,726,5
2886,726,8
2887,726,3
2888,726,1
2889,727,10
2890,727,4
2891,727,5
2892,727,9
2893,727,7
2894,728,8
2895,728,1
2896,728,2
2897,728,3
2898,728,4
2899,729,7
2900,729,4
2901,729,9
2902,730,9
2903,730,1
2904,730,7
2905,730,8
2906,730,6
2907,731,8
2908,731,9
2909,731,10
2910,731,3
2911,732,9
2912,732,6
2913,732,7
2914,732,3
2915,732,2
2916,733,6
2917,733,4
2918,733,1
2919,734,1
2920,734,8
2921,734,6
2922,734,7
2923,735,4
2924,735,3
2925,735,2
2926,735,8
2927,735,6
2928,736,5
2929,736,9
2930,736,1
2931,737,10
2932,737,7
2933,737,6
2934,738,3
2935,738,4
2936,738,6
2937,739,6
2938,739,1
2939,739,10
2940,739,5
2941,739,7
2942,740,10
2943,740,4
2944,740,8
2945,741,5
2946,741,3
2947,741,8
2948,741,1
2949,741,7
2950,742,4
2951,742,10
2952,742,1
2953,743,8
2954,743,1
2955,743,6
2956,743,5
2957,743,2
2958,744,6
2959,744,3
2960,744,10
2961,745,1
2962,745,3
2963,745,9
2964,746,9
2965,746,6
2966,746,2
2967,747,7
2968,747,2
2969,747,6
2970,747,3
2971,748,3
2972,748,10
2973,748,7
2974,748,8
2975,749,8
2976,749,6
2977,749,3
2978,749,9
2979,749,5
2980,750,10
2981,750,6
2982,750,4
2983,750,9
2984,750,5
2985,751,7
2986,751,5
2987,751,9
2988,752,3
2989,752,1
2990,752,7
2991,753,1
2992,753,3
2993,753,6
2994,753,7
2995,753,5
2996,754,10
2997,754,2
2998,754,8
2999,755,6
3000,755,2
3001,755,4
3002,756,6
3003,756,3
3004,756,2
3005,756,7
3006,757,6
3007,757,8
3008,757,1
3009,757,3
3010,757,2
3011,758,2
3012,758,6
3013,758,5
3014,759,1
3015,759,10
3016,759,7
3017,760,7
3018,760,3
3019,760,10
3020,760,4
3021,761,6
3022,761,9
3023,761,7
3024,761,1
3025,762,10
3026,762,4
3027,762,3
3028,762,9
3029,763,1
3030,763,5
3031,763,10
3032,764,5
3033,764,2
3034,764,9
3035,764,3
3036,765,7
3037,765,3
3038,765,2
3039,766,2
3040,766,6
3041,766,8
3042,766,9
3043,766,1
3044,767,3
3045,767,7
3046,767,10
3047,767,1
3048,768,6
3049,768,4
3050,768,9
3051,769,9
3052,769,10
3053,769,5
3054,769,6
3055,770,5
3056,770,4
3057,770,2
3058,770,1
3059,771,10
3060,771,9
3061,771,8
3062,771,2
3063,772,6
3064,772,1
3065,772,7
3066,773,5
3067,773,8
3068,773,4
3069,774,1
3070,774,4
3071,774,3
3072,775,5
3073,775,2
3074,775,8
3075,775,7
3076,775,1
3077,776,7
3078,776,8
3079,776,9
3080,776,6
3081,777,2
3082,777,9
3083,777,7
3084,777,10
3085,778,7
3086,778,6
3087,778,3
3088,778,4
3089,779,5
3090,779,8
3091,779,9
3092,780,4
3093,780,5
3094,780,1
3095,780,2
3096,781,2
3097,781,10
3098,781,6
3099,781,7
3100,781,5
3101,782,10
3102,782,4
3103,782,1
3104,782,7
3105,783,9
3106,783,7
3107,783,8
3108,783,5
3109,784,8
3110,784,5
3111,784,2
3112,785,1
3113,785,9
3114,785,3
3115,785,10
3116,786,3
3117,786,10
3118,786,4
3119,786,7
3120,787,3
3121,787,1
3122,787,7
3123,788,7
3124,788,4
3125,788,3
3126,789,5
3127,789,6
3128,789,2
3129,789,1
3130,789,4
3131,790,7
3132,790,9
3133,790,6
3134,790,10
3135,790,3
3136,791,8
3137,791,1
3138,791,7
3139,791,9
3140,791,4
3141,792,3
3142,792,2
3143,792,9
3144,793,2
3145,793,5
3146,793,6
3147,793,4
3148,793,3
3149,794,8
3150,794,10
3151,794,1
3152,794,2
3153,795,7
3154,795,3
3155,795,10
3156,795,1
3157,796,6
3158,796,4
3159,796,1
3160,796,10
3161,797,5
3162,797,6
3163,797,1
3164,797,3
3165,798,5
3166,798,10
3167,798,8
3168,798,7
3169,799,2
3170,799,4
3171,799,3
3172,799,8
3173,799,6
3174,800,6
3175,800,5
3176,800,7
3177,800,9
3178,801,2
3179,801,4
3180,801,8
3181,801,10
3182,801,9
3183,802,8
3184,802,9
3185,802,6
3186,802,7
3187,802,1
3188,803,3
3189,803,2
3190,803,5
3191,803,6
3192,803,8
3193,804,3
3194,804,9
3195,804,1
3196,804,2
3197,805,4
3198,805,1
3199,805,10
3200,806,8
3201,806,1
3202,806,6
3203,807,4
3204,807,5
3205,807,6
3206,807,7
3207,807,10
3208,808,7
3209,808,2
3210,808,1
3211,808,9
3212,808,3
3213,809,10
3214,809,8
3215,809,3
3216,809,7
3217,810,10
3218,810,9
3219,810,6
3220,810,3
3221,811,5
3222,811,2
3223,811,10
3224,812,7
3225,812,1
3226,812,3
3227,813,4
3228,813,10
3229,813,9
3230,813,6
3231,813,2
3232,814,7
3233,814,9
3234,814,1
3235,814,10
3236,815,1
3237,815,8
3238,815,3
3239,815,6
3240,815,2
3241,816,1
3242,816,4
3243,816,5
3244,816,8
3245,816,3
3246,817,5
3247,817,7
3248,817,9
3249,817,8
3250,817,3
3251,818,5
3252,818,4
3253,818,8
3254,818,3
3255,819,9
3256,819,7
3257,819,2
3258,819,1
3259,819,5
3260,820,6
3261,820,9
3262,820,5
3263,820,3
3264,820,10
3265,821,8
3266,821,2
3267,821,6
3268,822,6
3269,822,5
3270,822,9
3271,822,10
3272,823,5
3273,823,4
3274,823,3
3275,823,10
3276,823,2
3277,824,10
3278,824,7
3279,824,6
3280,825,3
3281,825,1
3282,825,8
3283,825,10
3284,825,7
3285,826,7
3286,826,10
3287,826,1
3288,826,5
3289,827,10
3290,827,4
3291,827,6
3292,827,8
3293,827,7
3294,828,9
3295,828,8
3296,828,6
3297,829,5
3298,829,3
3299,829,9
3300,829,8
3301,829,1
3302,830,3
3303,830,5
3304,830,10
3305,830,6
3306,831,2
3307,831,4
3308,831,6
3309,831,10
3310,832,5
3311,832,7
3312,832,6
3313,832,3
3314,832,9
3315,833,5
3316,833,8
3317,833,2
3318,833,4
3319,833,1
3320,834,10
3321,834,2
3322,834,8
3323,834,9
3324,834,5
3325,835,7
3326,835,9
3327,835,5
3328,836,1
3329,836,3
3330,836,9
3331,836,2
3332,837,7
3333,837,8
3334,837,3
3335,837,9
3336,838,3
3337,838,2
3338,838,8
3339,838,10
3340,838,6
3341,839,6
3342,839,1
3343,839,9
3344,840,5
3345,840,4
3346,840,3
3347,840,10
3348,841,8
3349,841,2
3350,841,3
3351,842,7
3352,842,10
3353,842,9
3354,842,4
3355,842,8
3356,843,1
3357,843,10
3358,843,4
3359,843,6
3360,844,1
3361,844,6
3362,844,4
3363,844,10
3364,845,1
3365,845,4
3366,845,9
3367,845,6
3368,845,3
3369,846,3
3370,846,2
3371,846,7
3372,846,5
3373,847,5
3374,847,3
3375,847,2
3376,847,7
3377,847,1
3378,848,5
3379,848,8
3380,848,6
3381,848,4
3382,849,3
3383,849,6
3384,849,8
3385,849,10
3386,849,2
3387,850,7
3388,850,1
3389,850,4
3390,851,3
3391,851,4
3392,851,1
3393,852,9
3394,852,3
3395,852,2
3396,852,10
3397,852,6
3398,853,1
3399,853,7
3400,853,5
3401,853,9
3402,853,8
3403,854,1
3404,854,10
3405,854,2
3406,854,6
3407,854,9
3408,855,2
3409,855,7
3410,855,8
3411,856,2
3412,856,9
3413,856,5
3414,856,4
3415,857,3
3416,857,4
3417,857,1
3418,857,10
3419,857,9
3420,858,2
3421,858,9
3422,858,5
3423,858,8
3424,858,7
3425,859,3
3426,859,7
3427,859,2
3428,859,5
3429,859,6
3430,860,2
3431,860,5
3432,860,10
3433,860,7
3434,860,1
3435,861,4
3436,861,10
3437,861,5
3438,861,7
3439,862,4
3440,862,6
3441,862,7
3442,862,3
3443,862,2
3444,863,9
3445,863,8
3446,863,4
3447,864,8
3448,864,6
3449,864,4
3450,864,1
3451,864,7
3452,865,2
3453,865,10
3454,865,8
3455,865,9
3456,865,1
3457,866,2
3458,866,10
3459,866,5
3460,866,6
3461,866,9
3462,867,5
3463,867,10
3464,867,8
3465,867,1
3466,868,3
3467,868,1
3468,868,5
3469,869,6
3470,869,7
3471,869,2
3472,869,1
3473,870,1
3474,870,3
3475,870,9
3476,871,6
3477,871,8
3478,871,5
3479,871,10
3480,872,6
3481,872,10
3482,872,3
3483,873,7
3484,873,10
3485,873,8
3486,874,7
3487,874,8
3488,874,10
3489,874,6
3490,875,2
3491,875,3
3492,875,1
3493,876,2
3494,876,7
3495,876,8
3496,877,8
3497,877,3
3498,877,7
3499,877,10
3500,877,9
3501,878,1
3502,878,3
3503,878,8
3504,878,4
3505,878,10
3506,879,8
3507,879,1
3508,879,2
3509,879,3
3510,880,6
3511,880,1
3512,880,4
3513,880,10
3514,880,3
3515,881,9
3516,881,2
3517,881,7
3518,881,6
3519,881,8
3520,882,8
3521,882,6
3522,882,7
3523,883,9
3524,883,1
3525,883,10
3526,884,3
3527,884,9
3528,884,8
3529,884,7
3530,884,4
3531,885,2
3532,885,8
3533,885,6
3534,886,6
3535,886,5
3536,886,1
3537,887,4
3538,887,9
3539,887,7
3540,887,10
3541,887,2
3542,888,8
3543,888,10
3544,888,9
3545,889,8
3546,889,10
3547,889,6
3548,890,8
3549,890,1
3550,890,2
3551,891,7
3552,891,1
3553,891,9
3554,891,10
3555,892,10
3556,892,5
3557,892,4
3558,893,8
3559,893,6
3560,893,9
3561,893,7
3562,893,1
3563,894,8
3564,894,6
3565,894,10
3566,895,6
3567,895,8
3568,895,2
3569,895,1
3570,895,10
3571,896,1
3572,896,6
3573,896,9
3574,897,5
3575,897,9
3576,897,6
3577,897,8
3578,897,1
3579,898,3
3580,898,8
3581,898,10
3582,899,7
3583,899,2
3584,899,5
3585,899,8
3586,899,9
3587,900,2
3588,900,7
3589,900,4
3590,901,4
3591,901,6
3592,901,2
3593,901,7
3594,902,1
3595,902,2
3596,902,8
3597,902,4
3598,903,10
3599,903,9
3600,903,3
3601,903,4
3602,903,1
3603,904,1
3604,904,9
3605,904,7
3606,904,8
3607,904,5
3608,905,9
3609,905,3
3610,905,10
3611,905,6
3612,906,2
3613,906,7
3614,906,6
3615,907,7
3616,907,10
3617,907,4
3618,907,3
3619,907,8
3620,908,5
3621,908,8
3622,908,3
3623,908,2
3624,909,10
3625,909,9
3626,909,5
3627,909,7
3628,910,9
3629,910,6
3630,910,4
3631,910,2
3632,910,7
3633,911,5
3634,911,6
3635,911,3
3636,911,9
3637,911,7
3638,912,9
3639,912,10
3640,912,6
3641,913,2
3642,913,6
3643,913,8
3644,913,5
3645,913,7
3646,914,7
3647,914,9
3648,914,5
3649,914,10
3650,914,4
3651,915,9
3652,915,2
3653,915,1
3654,916,3
3655,916,1
3656,916,9
3657,916,2
3658,917,3
3659,917,5
3660,917,9
3661,917,2
3662,918,5
3663,918,4
3664,918,1
3665,919,8
3666,919,2
3667,919,4
3668,919,6
3669,920,9
3670,920,7
3671,920,4
3672,920,5
3673,920,6
3674,921,1
3675,921,7
3676,921,9
3677,921,4
3678,922,6
3679,922,9
3680,922,1
3681,922,8
3682,922,10
3683,923,4
3684,923,8
3685,923,10
3686,923,6
3687,924,6
3688,924,9
3689,924,4
3690,924,7
3691,924,10
3692,925,5
3693,925,8
3694,925,3
3695,926,2
3696,926,3
3697,926,9
3698,926,6
3699,926,5
3700,927,7
3701,927,1
3702,927,10
3703,928,9
3704,928,5
3705,928,3
3706,928,2
3707,929,5
3708,929,1
3709,929,6
3710,929,4
3711,929,8
3712,930,1
3713,930,3
3714,930,6
3715,931,1
3716,931,5
3717,931,8
3718,931,7
3719,931,9
3720,932,6
3721,932,2
3722,932,10
3723,932,5
3724,932,9
3725,933,9
3726,933,2
3727,933,3
3728,934,9
3729,934,10
3730,934,7
3731,934,1
3732,935,4
3733,935,10
3734,935,6
3735,935,3
3736,936,5
3737,936,4
3738,936,8
3739,936,10
3740,937,1
3741,937,2
3742,937,6
3743,937,4
3744,937,9
3745,938,10
3746,938,4
3747,938,1
3748,938,6
3749,938,3
3750,939,2
3751,939,7
3752,939,5
3753,939,8
3754,940,5
3755,940,1
3756,940,6
3757,940,10
3758,940,7
3759,941,8
3760,941,1
3761,941,5
3762,941,6
3763,942,6
3764,942,9
3765,942,2
3766,943,3
3767,943,9
3768,943,1
3769,944,2
3770,944,4
3771,944,9
3772,944,7
3773,944,6
3774,945,2
3775,945,4
3776,945,7
3777,945,6
3778,946,3
3779,946,1
3780,946,8
3781,947,6
3782,947,1
3783,947,2
3784,947,9
3785,947,7
3786,948,5
3787,948,9
3788,948,2
3789,949,4
3790,949,5
3791,949,7
3792,949,10
3793,949,8
3794,950,7
3795,950,10
3796,950,6
3797,950,1
3798,950,4
3799,951,2
3800,951,9
3801,951,1
3802,951,6
3803,951,7
3804,952,2
3805,952,1
3806,952,10
3807,952,3
3808,952,5
3809,953,5
3810,953,10
3811,953,2
3812,954,8
3813,954,7
3814,954,9
3815,954,10
3816,955,1
3817,955,8
3818,955,3
3819,955,5
3820,955,2
3821,956,7
3822,956,9
3823,956,5
3824,957,3
3825,957,5
3826,957,6
3827,957,1
3828,957,9
3829,958,3
3830,958,2
3831,958,1
3832,958,8
3833,958,5
3834,959,7
3835,959,9
3836,959,2
3837,959,3
3838,959,8
3839,960,6
3840,960,4
3841,960,7
3842,960,10
3843,960,5
3844,961,3
3845,961,10
3846,961,4
3847,962,5
3848,962,4
3849,962,2
3850,962,8
3851,962,6
3852,963,1
3853,963,9
3854,963,8
3855,963,6
3856,963,5
3857,964,5
3858,964,2
3859,964,10
3860,965,4
3861,965,8
3862,965,6
3863,966,3
3864,966,4
3865,966,2
3866,966,10
3867,967,2
3868,967,4
3869,967,6
3870,967,9
3871,967,7
3872,968,10
3873,968,5
3874,968,3
3875,968,9
3876,969,6
3877,969,10
3878,969,7
3879,969,2
3880,969,1
3881,970,4
3882,970,10
3883,970,7
3884,970,3
3885,971,3
3886,971,6
3887,971,8
3888,971,4
3889,972,6
3890,972,5
3891,972,8
3892,972,9
3893,973,3
3894,973,2
3895,973,5
3896,974,9
3897,974,4
3898,974,5
3899,975,2
3900,975,10
3901,975,1
3902,975,7
3903,975,5
3904,976,1
3905,976,7
3906,976,4
3907,976,10
3908,976,5
3909,977,9
3910,977,10
3911,977,8
3912,977,6
3913,978,6
3914,978,7
3915,978,4
3916,979,5
3917,979,3
3918,979,8
3919,979,10
3920,979,7
3921,980,7
3922,980,6
3923,980,1
3924,981,4
3925,981,3
3926,981,9
3927,981,10
3928,981,2
3929,982,10
3930,982,3
3931,982,8
3932,983,1
3933,983,4
3934,983,8
3935,983,2
3936,984,5
3937,984,6
3938,984,4
3939,985,4
3940,985,9
3941,985,6
3942,986,8
3943,986,10
3944,986,1
3945,986,9
3946,987,6
3947,987,2
3948,987,5
3949,987,7
3950,987,10
3951,988,10
3952,988,9
3953,988,3
3954,988,4
3955,989,7
3956,989,6
3957,989,2
3958,989,5
3959,989,3
3960,990,4
3961,990,9
3962,990,7
3963,990,3
3964,991,8
3965,991,10
3966,991,1
3967,991,5
3968,992,8
3969,992,3
3970,992,4
3971,993,9
3972,993,5
3973,993,4
3974,994,3
3975,994,10
3976,994,6
3977,995,2
3978,995,4
3979,995,7
3980,995,8
3981,995,3
3982,996,2
3983,996,8
3984,996,9
3985,996,4
3986,996,10
3987,997,3
3988,997,7
3989,997,1
3990,997,2
3991,997,8
3992,998,10
3993,998,3
3994,998,9
3995,999,9
3996,999,1
3997,999,3
3998,999,10
3999,999,2
4000,1000,3
4001,1000,9
4002,1000,7
4003,1000,5
4004,1001,1
4005,1001,5
4006,1001,2
4007,1001,8
4008,1001,4
4009,1002,8
4010,1002,10
4011,1002,3
4012,1002,2
4013,1002,4
4014,1003,3
4015,1003,10
4016,1003,5
4017,1003,2
4018,1003,6
4019,1004,6
4020,1004,8
4021,1004,2
4022,1004,9
4023,1004,4
4024,1005,3
4025,1005,2
4026,1005,1
4027,1005,9
4028,1006,9
4029,1006,7
4030,1006,3
4031,1006,5
4032,1006,1
4033,1007,8
4034,1007,1
4035,1007,2
4036,1008,8
4037,1008,3
4038,1008,1
4039,1009,7
4040,1009,9
4041,1009,10
4042,1009,3
4043,1009,1
4044,1010,9
4045,1010,7
4046,1010,4
4047,1010,10
4048,1010,8
4049,1011,6
4050,1011,2
4051,1011,7
4052,1011,9
4053,1012,8
4054,1012,4
4055,1012,2
4056,1012,3
4057,1013,9
4058,1013,7
4059,1013,5
4060,1013,2
4061,1013,1
4062,1014,1
4063,1014,9
4064,1014,2
4065,1014,5
4066,1014,10
4067,1015,4
4068,1015,6
4069,1015,7
4070,1015,3
4071,1016,3
4072,1016,7
4073,1016,5
4074,1017,9
4075,1017,7
4076,1017,6
4077,1017,5
4078,1018,7
4079,1018,4
4080,1018,10
4081,1018,5
4082,1019,8
4083,1019,3
4084,1019,6
4085,1019,5
4086,1019,7
4087,1020,5
4088,1020,10
4089,1020,6
4090,1020,7
4091,1021,7
4092,1021,3
4093,1021,2
4094,1021,6
4095,1021,8
4096,1022,3
4097,1022,2
4098,1022,4
4099,1022,5
4100,1023,6
4101,1023,9
4102,1023,1
4103,1023,2
4104,1024,1
4105,1024,2
4106,1024,3
4107,1024,4
4108,1025,7
4109,1025,2
4110,1025,9
4111,1025,3
4112,1025,8
4113,1026,2
4114,1026,1
4115,1026,7
4116,1026,4
